	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_10	0	0	4.02374e-06	0	0	4.44729e-05	6.89457e-05	2.56844e-05	6.32175e-05	0.000252026	0.000525402	0.000909626	0.000570678	0.000768429	0.00109133	0.000901765	0.000923485	0.00152545	0.00153572	0.00146419	0.00146777	0.00132578	0.000980899	0.00145874	0.00118173	0.000807431	0.000628777	0.000788653	0.000480703	0.000281662	0.000450659	0.000300439	0.000131442	1.87775e-05	0	0	0	0	0	0	0	0
d3_11	0	0	0	0	2.27606e-06	0	5.63324e-05	1.87775e-05	0.000273718	3.33442e-05	0.000182312	0.000300439	0.000138148	0.00036195	0.000541162	0.000372777	0.0013104	0.00100808	0.00163131	0.00128661	0.0014337	0.0024079	0.00135216	0.00181363	0.00113853	0.00177259	0.00157141	0.000448513	0.000751098	0.000563324	0.000394327	0.00022533	0.000568689	9.38873e-05	0	0	0	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	1.87775e-05	0	0	0.000180264	0.00015022	0.000147895	0.000192782	0.000159608	0.000504756	0.000637182	0.000835329	0.000534532	0.000315193	0.00117064	0.00129126	0.001492	0.00152079	0.00145713	0.00142119	0.000820307	0.000694766	0.00103276	0.000506991	0.000732321	0.000788653	0.000612145	0.000217819	0.000187775	0.000168997	0	0	0	0	0	0
d3_13	0	0	0	0	0	0	1.00146e-05	0	1.12665e-05	0	0	0	9.38873e-06	1.53796e-05	0.000361779	0	0.000157731	0.000651041	0.000709788	0.000848205	0.00091169	0.00150461	0.00125943	0.00140616	0.00132909	0.00160923	0.000905074	0.00111484	0.00149871	0.00150595	0.000706033	0.00138202	0.000429736	0.000206552	0.000413104	0.00015022	0	0	0	0	0	0
d3_14	0	0	0	0	0	0	0	0	0	0	2.2533e-05	0	0	0	3.75549e-05	0	1.87775e-05	0.000244107	0.000153081	0.00022533	0.000157999	0.000396204	0.000488214	0.000959528	0.000606244	0.000912585	0.000946384	0.00126936	0.000906683	0.0017801	0.00118298	0.0012487	0.00107032	0.000844986	0.000638434	0.000450659	0.000180264	0.000337994	0.000112665	0	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112665	0	4.13104e-05	0.000168997	0.000192782	0.00015022	3.00439e-05	0.000413104	0.000630923	0.000347115	0.00105529	0.000311438	0.000773631	0.000995205	0.000788653	0.00187024	0.000697896	0.00129028	0.000488214	0.00101774	0.000882541	0.00144586	0.000394327	0.000337994	0.00022533	0	0	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	3.00439e-05	1.87775e-05	0	0	0	4.88214e-05	0	0.000180264	0	0	7.51098e-05	0.000112665	0.000413104	0.000394327	0.000274151	0.000443148	0.000976428	0.00122429	0.00138202	0.00131442	0.000882541	0.00113952	0.000957651	0.000920096	0.000638434	0.000788653	0.000675989	0.000168997	0.000112665	3.75549e-05
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75549e-05	7.51098e-06	0	0.000112665	1.87775e-05	3.75549e-05	9.38873e-05	3.75549e-05	3.75549e-05	0.000450659	0.000199041	0.000694766	0.0011642	0.000582101	0.000495725	0.000818697	0.000706033	0.00156228	0.00114543	0.00105154	0.000844986	0.000976428	0.000769876	0.000826208	0.000112665
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12665e-05	0	1.12665e-05	1.87775e-05	0	0	0	0.00022533	0	0.00015022	7.51098e-05	0.000199041	0.000300439	0.000337994	0.000281662	0.00130691	0.00140831	0.00135198	0.00108909	0.00242229	0.00107032	0.000938873	0.000600879	0.000563324
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87775e-05	0	0	3.75549e-05	0.00022533	0	3.75549e-05	1.87775e-05	0.00022533	0.000356772	0.000319217	0.000337994	0.000187775	0.000330483	0.00135198	0.00131442	0.0017463	0.0011642	0.00161486	0.00146464
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75549e-05	0	0	0	0.000112665	0.000356772	0.000600879	0.000675989	0.00095014	0.00148342	0.00157731	0.00195286	0.00202797	0.00112665
